name,height,weight,position,games_played,games_started,min_per,field_goal,field_attmps,field_pct,two_pointer,two_pattamps,two_pct,three_ptrs,three_pattmp,three_pct,free_throws,free_attmps,free_pct,assists,steals,blocks,points,off_reb,def_reb,total_reb,turnovers,school,seasons,start_season,end_season,drafted
Kyran McClure,1.8542,72.57600000000002,Guard,3.0,0.0,6.7,0.3,2.0,0.16699999999999998,0.0,0.3,0.0,0.3,1.7,0.16699999999999998,0.3,1.0,0.333,1.3,1.3,0.0,1.3,0.0,0.7,0.7,0.3,Navy,1.0,2017,2017,False
Deandre Burnett,1.8796,88.45200000000001,Guard,23.0,12.0,25.6,3.5,9.6,0.363,1.8,4.7,0.374,1.7,4.8,0.363,4.0,4.8,0.833,2.6,0.7,0.1,12.6,0.4,1.6,2.1,2.0,Overall,4.0,2015,2018,False
Jarrett Stokes,1.8542,77.112,Guard,32.0,4.0,15.8,1.5,4.9,0.314,0.6,1.7,0.377,0.9,3.2,0.314,0.9,1.0,0.875,1.2,0.4,0.0,4.8,0.2,0.8,1.0,0.8,Morehead State,1.0,2013,2013,False
Hunter Seacat,2.0574,106.596,Forward,21.2,11.6,17.7,1.9,3.3,0.58,1.9,3.3,0.581,0.0,0.0,0.58,0.8,1.4,0.612,0.8,0.3,0.5,4.7,1.1,2.2,3.3,0.9,Overall,5.0,2016,2020,False
Quinton Everett,1.905,88.45200000000001,Guard,30.0,14.5,22.8,3.0,7.6,0.391,2.0,4.9,0.419,0.9,2.7,0.391,1.6,2.8,0.5820000000000001,1.3,1.0,0.4,8.5,1.4,3.1,4.6,1.2,Montana State,2.0,2016,2017,False
Bryce Peters,1.9304,88.45200000000001,Guard,24.0,1.0,15.8,1.7,4.3,0.392,1.1,2.6,0.429,0.5,1.6,0.392,0.8,1.5,0.556,1.0,0.4,0.0,4.7,0.3,1.1,1.4,0.7,Colorado,1.0,2017,2017,False
Tanner Schmit,2.032,99.792,Forward,31.25,9.75,13.4,1.8,4.3,0.414,1.6,3.6,0.434,0.2,0.7,0.414,0.4,0.7,0.6629999999999999,0.4,0.2,0.3,4.2,0.7,1.5,2.2,0.6,Central Arkansas,4.0,2016,2019,False
Jeremiah Ferguson,1.8796,81.648,Guard,26.0,2.0,10.0,1.0,2.9,0.349,0.7,2.0,0.35600000000000004,0.3,0.9,0.349,0.6,0.9,0.604,1.0,0.5,0.0,2.9,0.1,0.7,0.7,0.8,Youngstown State,2.0,2017,2018,False
Robby Pride,1.8288,88.45200000000001,Guard,24.5,5.75,17.3,1.7,4.2,0.412,1.2,2.6,0.488,0.5,1.6,0.412,0.8,1.1,0.738,1.2,0.8,0.1,4.7,0.7,1.5,2.2,1.2,Dartmouth,4.0,2007,2010,False
Pieter van Tongeren,2.0828,115.668,Center,30.5,25.25,17.0,2.0,3.7,0.552,2.0,3.7,0.552,0.0,0.0,0.552,0.8,1.5,0.565,0.2,0.2,0.3,4.9,1.2,1.7,2.9,0.9,Evansville,4.0,2008,2011,False
Ian Pinckney,1.905,88.45200000000001,Guard,16.0,1.0,3.7,0.3,0.9,0.35700000000000004,0.3,0.7,0.455,0.0,0.2,0.35700000000000004,0.3,0.6,0.556,0.2,0.1,0.1,0.9,0.1,0.8,0.8,0.1,Kent State,1.0,2010,2010,False
Malik Thomas,2.0066,83.916,Guard,26.0,8.4,20.1,2.4,5.7,0.422,1.7,3.6,0.481,0.7,2.1,0.422,1.0,1.5,0.662,1.2,0.6,0.6,6.4,1.2,3.0,4.2,1.2,Overall,5.0,2010,2015,False
Anthony Baskerville,1.8034,83.916,Guard,16.0,0.0,3.4,0.1,0.4,0.28600000000000003,0.0,0.1,0.0,0.1,0.3,0.28600000000000003,0.0,0.1,0.0,0.3,0.1,0.0,0.4,0.1,0.3,0.3,0.3,Rhode Island,1.0,2011,2011,False
Willie Clayton,2.032,107.9568,Forward,25.8,21.6,23.9,3.3,5.5,0.593,3.3,5.5,0.593,0.0,0.0,0.593,1.6,3.6,0.435,0.5,0.6,0.5,8.1,3.2,3.9,7.1,1.9,Overall,5.0,2013,2017,False
Kerry Hammonds,1.9558,95.256,Guard,31.0,16.75,21.8,2.2,5.2,0.424,1.1,2.2,0.494,1.1,3.0,0.424,1.5,2.0,0.747,1.7,0.7,0.4,7.0,0.5,2.4,2.9,1.2,Middle Tennessee,4.0,2011,2014,False
Dyami Starks,1.8796,88.45200000000001,Guard,22.4,18.2,31.7,5.4,13.1,0.41,2.7,5.9,0.457,2.7,7.2,0.41,2.5,2.8,0.875,1.4,0.7,0.1,15.9,0.6,2.2,2.7,1.8,Overall,5.0,2011,2015,False
Phil Wait,2.1590000000000003,111.132,Center,18.0,5.75,14.6,1.8,3.7,0.502,1.8,3.7,0.504,0.0,0.0,0.502,0.7,1.6,0.455,0.2,0.1,0.5,4.4,1.2,1.9,3.1,1.2,Overall,4.0,2009,2012,False
Coy Custer,2.1082,117.936,Center,25.25,8.25,15.1,1.9,3.7,0.515,1.7,3.2,0.542,0.1,0.4,0.515,1.3,2.0,0.655,0.5,0.3,0.9,5.2,1.5,2.0,3.5,1.0,Lamar,4.0,2008,2011,False
Steve Glowiak,1.905,83.916,Guard,30.5,6.75,23.5,2.8,7.6,0.375,0.9,2.1,0.454,1.9,5.5,0.375,0.9,1.1,0.743,1.0,0.8,0.0,8.4,0.7,2.0,2.6,0.8,Sacred Heart,4.0,2012,2015,False
Ray Kasongo,2.032,111.132,Forward,22.0,0.0,5.5,0.5,1.0,0.522,0.5,1.0,0.522,0.0,0.0,0.522,0.3,0.5,0.636,0.0,0.0,0.3,1.4,0.6,0.9,1.5,0.3,Tennessee,1.0,2016,2016,False
Robbie Myers,2.0574,115.668,Forward,15.0,2.75,5.4,0.4,1.0,0.339,0.3,1.0,0.333,0.0,0.0,0.339,0.2,0.3,0.65,0.2,0.2,0.1,0.9,0.4,0.6,1.0,0.4,Rider,4.0,2007,2010,False
Menelik Watson,2.032,122.472,Forward,29.0,13.0,16.1,1.7,3.6,0.476,1.6,3.4,0.47,0.1,0.1,0.476,1.2,2.4,0.522,0.4,0.2,0.0,4.7,1.2,2.1,3.3,1.3,Marist,1.0,2011,2011,False
Zach LaVine,1.9558,81.648,Guard,37.0,1.0,24.4,3.4,7.8,0.441,2.1,4.3,0.494,1.3,3.5,0.441,1.3,1.8,0.691,1.8,0.9,0.2,9.4,0.5,2.1,2.5,1.1,UCLA,1.0,2014,2014,True
Maliek White,1.905,86.184,Guard,30.25,6.5,18.4,1.9,5.0,0.378,1.1,2.6,0.439,0.8,2.4,0.378,0.9,1.3,0.682,1.8,0.8,0.1,5.4,0.2,1.3,1.5,1.3,Providence,4.0,2017,2020,False
Kenny Tribbett,2.0574,108.864,Forward,19.0,5.6,8.8,0.7,1.5,0.456,0.7,1.5,0.456,0.0,0.0,0.456,0.6,0.8,0.72,0.1,0.1,0.2,2.0,0.7,1.2,1.9,0.8,Drexel,5.0,2006,2010,False
Donovon Jack,2.0574,95.256,Forward,29.25,10.75,14.3,1.6,3.5,0.465,1.4,2.5,0.535,0.3,1.0,0.465,0.9,1.4,0.634,0.4,0.3,0.9,4.5,1.0,1.9,2.8,0.6,Penn State,4.0,2013,2016,False
Patrick Shaughnessy,2.0574,107.9568,Center,19.0,0.0,5.4,0.6,1.1,0.6,0.6,1.1,0.6,0.0,0.0,0.6,0.4,0.6,0.583,0.1,0.2,0.3,1.6,0.7,0.5,1.2,0.5,Charleston Southern,1.0,2010,2010,False
Kamau Stokes,1.8288,77.112,Guard,29.75,26.75,30.3,3.2,8.8,0.3670000000000001,1.5,3.8,0.392,1.7,5.0,0.3670000000000001,2.2,3.0,0.753,3.5,1.1,0.1,10.4,0.4,2.2,2.7,2.2,Kansas State,4.0,2016,2019,False
Lincoln Yeutter,1.8796,85.2768,Guard,6.5,2.5,12.5,0.5,2.2,0.25,0.5,1.3,0.412,0.0,0.8,0.25,0.3,0.3,1.0,1.2,0.4,0.2,1.4,0.1,1.0,1.1,1.2,Holy Cross,2.0,2019,2020,False
Ricky Krainiak,1.8288,83.916,Guard,21.0,0.0,7.4,0.7,1.9,0.35,0.2,0.4,0.556,0.4,1.5,0.35,0.2,0.2,0.8,0.1,0.2,0.1,2.0,0.0,0.5,0.5,0.4,Campbell,1.0,2010,2010,False
Tevin Findlay,1.9304,86.184,Guard,26.75,3.0,11.7,1.2,3.1,0.403,1.1,2.4,0.438,0.2,0.7,0.403,0.7,1.1,0.622,1.3,0.6,0.1,3.4,0.3,1.2,1.5,0.9,Green Bay,4.0,2014,2017,False
Paris Bennett,1.9812,102.5136,Forward,19.0,0.25,8.5,0.7,1.6,0.415,0.6,1.5,0.441,0.0,0.2,0.415,0.3,0.5,0.649,0.3,0.2,0.2,1.7,0.5,1.0,1.5,0.5,George Mason,4.0,2010,2013,False
John David Gardner,1.9304,86.184,Guard,8.6,4.0,22.1,2.1,4.8,0.433,1.6,3.4,0.469,0.5,1.5,0.433,1.3,1.7,0.757,2.5,0.9,0.1,6.0,0.5,1.5,2.0,1.5,Overall,5.0,2006,2010,False
Nate Louis,1.8034,79.38,Guard,27.5,13.5,17.3,1.5,3.8,0.384,0.1,0.6,0.156,1.4,3.3,0.384,0.3,0.4,0.75,0.8,0.6,0.1,4.7,0.2,1.0,1.2,0.4,Charleston Southern,2.0,2019,2020,False
D'Andre Bernard,2.032,86.184,Forward,21.5,2.0,11.0,0.9,2.3,0.392,0.6,1.3,0.429,0.3,1.0,0.392,0.4,0.8,0.5589999999999999,0.5,0.3,0.2,2.5,0.7,1.8,2.6,0.7,Overall,2.0,2019,2020,False
Justin Tillman,2.0066,86.184,Forward,34.25,15.25,21.0,4.3,7.5,0.573,4.1,6.8,0.597,0.2,0.6,0.573,1.6,2.6,0.61,0.3,0.3,0.7,10.3,2.4,4.4,6.7,0.9,VCU,4.0,2015,2018,False
TeNale Roland,1.8542,77.112,Guard,31.5,13.5,22.2,2.0,5.0,0.392,0.8,2.1,0.396,1.1,2.9,0.392,0.8,1.2,0.6709999999999999,2.4,0.4,0.1,5.8,0.4,1.7,2.1,1.2,Utah State,2.0,2013,2014,False
Mark Holmes,1.9812,97.524,Forward,25.5,0.5,6.8,0.7,2.2,0.304,0.4,1.5,0.269,0.3,0.7,0.304,0.2,0.3,0.563,0.1,0.1,0.1,1.8,0.4,0.7,1.1,0.2,Mississippi Valley State,2.0,2010,2011,False
Nate Allen,1.9304,92.988,Guard,16.0,0.0,5.1,0.6,2.2,0.257,0.3,0.7,0.364,0.3,1.5,0.257,0.0,0.3,0.0,0.1,0.1,0.0,1.4,0.2,0.3,0.4,0.3,North Carolina Central,1.0,2016,2016,False
Zeke Schneider,2.0574,108.864,Forward,20.75,0.25,6.1,0.2,0.4,0.471,0.2,0.4,0.471,0.0,0.0,0.471,0.1,0.2,0.688,0.1,0.1,0.1,0.5,0.3,0.6,0.9,0.3,SIU-Edwardsville,4.0,2010,2013,False
Brett Roseboro,2.0828,108.864,Forward,18.4,7.8,14.3,1.9,4.1,0.455,1.8,3.9,0.463,0.0,0.2,0.455,0.8,1.3,0.598,0.3,0.4,0.6,4.6,1.1,2.3,3.4,1.2,Overall,5.0,2010,2014,False
Brandon Gfeller,1.9304,86.184,Guard,31.25,16.25,18.5,1.9,4.8,0.397,0.3,0.6,0.449,1.6,4.2,0.397,0.6,0.8,0.733,0.7,0.6,0.1,6.0,0.4,1.4,1.8,0.6,Montana,4.0,2014,2017,False
Marko Gujanicic,2.032,102.06,Forward,30.25,10.5,19.2,2.1,5.1,0.415,1.6,3.4,0.477,0.5,1.7,0.415,1.2,1.7,0.7,1.1,0.4,0.1,5.9,1.1,2.7,3.8,1.3,George Mason,4.0,2013,2016,False
Austin Nehls,1.905,82.5552,Guard,29.75,23.0,29.8,2.8,7.3,0.386,0.9,2.2,0.43,1.9,5.1,0.386,1.8,2.4,0.763,1.2,0.5,0.2,9.3,0.8,2.4,3.1,1.1,Overall,4.0,2016,2019,False
Logan Power,1.9812,104.328,Forward,17.75,0.25,6.2,0.9,1.7,0.496,0.4,0.7,0.612,0.4,1.0,0.496,0.4,0.5,0.737,0.4,0.1,0.0,2.5,0.3,0.8,1.1,0.2,South Dakota,4.0,2016,2019,False
Deion Turman,2.032,97.524,Forward,11.0,0.0,5.6,0.4,0.8,0.444,0.4,0.8,0.444,0.0,0.0,0.444,0.1,0.3,0.333,0.0,0.0,0.3,0.8,0.5,0.9,1.4,0.2,Robert Morris,1.0,2011,2011,False
Ernest Aflakpui,2.0828,108.864,Center,28.0,21.5,17.4,1.8,3.1,0.591,1.8,3.1,0.591,0.0,0.0,0.591,0.8,1.4,0.5670000000000001,0.4,0.4,0.3,4.4,1.8,3.0,4.9,1.0,Temple,4.0,2016,2019,False
Pierre Jordan,1.8288,74.844,Guard,17.6,0.4,7.9,0.4,1.3,0.304,0.3,0.8,0.377,0.1,0.5,0.304,0.1,0.1,0.667,0.6,0.3,0.1,1.0,0.1,0.8,0.9,0.6,Overall,5.0,2009,2013,False
Tony Fiegen,2.0066,99.792,Forward,32.0,22.75,21.0,2.7,5.3,0.507,2.7,5.3,0.506,0.0,0.0,0.507,1.3,1.9,0.679,0.8,0.4,0.2,6.6,1.5,2.1,3.6,0.9,South Dakota State,4.0,2010,2013,False
John Brisco,1.8034,95.256,Guard,23.75,13.0,20.6,3.1,7.6,0.406,2.0,4.4,0.443,1.1,3.1,0.406,1.5,2.0,0.753,1.2,1.2,0.1,8.7,0.5,1.4,2.0,1.4,Overall,4.0,2012,2015,False
Charlie Anastasi,1.9812,102.06,Forward,7.5,0.5,2.0,0.1,0.3,0.2,0.1,0.3,0.2,0.0,0.0,0.2,0.1,0.1,1.0,0.1,0.0,0.1,0.3,0.3,0.3,0.5,0.1,Harvard,2.0,2014,2015,False
Peter Hewitt,2.0828,102.06,Forward,9.0,0.0,2.9,0.2,0.7,0.333,0.2,0.7,0.333,0.0,0.0,0.333,0.1,0.2,0.5,0.2,0.0,0.1,0.6,0.0,0.6,0.6,0.3,Tulsa,1.0,2019,2019,False
Jules Montgomery,2.1082,99.792,Forward,32.666666666666664,22.0,21.7,2.5,6.4,0.398,2.3,5.5,0.42,0.2,0.8,0.398,0.7,1.2,0.5710000000000001,0.7,0.8,0.8,6.0,2.3,3.2,5.5,1.0,Prairie View,3.0,2012,2014,False
Demetri McCamey,1.905,90.72,Guard,34.75,28.5,31.5,4.3,10.1,0.425,2.6,5.4,0.481,1.7,4.7,0.425,2.1,2.9,0.711,5.3,1.0,0.2,12.4,0.5,2.6,3.1,2.8,Illinois,4.0,2008,2011,False
Richard Morrow,1.9304,89.8128,Guard,23.0,6.5,12.6,1.1,2.5,0.4270000000000001,1.0,2.4,0.4320000000000001,0.0,0.1,0.4270000000000001,0.7,1.3,0.5670000000000001,0.5,0.1,0.1,3.0,0.8,1.8,2.6,1.0,Florida Atlantic,2.0,2013,2014,False
Xavier Pollard,1.9304,90.72,Guard,20.4,11.0,24.0,3.7,8.1,0.45,3.2,6.3,0.51,0.5,1.9,0.45,1.9,3.0,0.638,3.0,1.1,0.1,9.7,0.8,2.8,3.5,2.2,Overall,5.0,2012,2016,False
Jaime Serna,2.0574,106.596,Forward,29.25,22.75,21.4,2.9,5.2,0.562,2.9,5.1,0.565,0.0,0.0,0.562,1.8,2.6,0.695,0.6,0.6,0.7,7.6,1.6,2.6,4.3,1.4,UCSB,4.0,2009,2012,False
Donte DiVincenzo,1.9558,90.72,Guard,28.333333333333332,4.0,25.4,3.6,7.6,0.469,2.0,3.6,0.573,1.5,4.0,0.469,1.6,2.2,0.705,2.4,0.9,0.2,10.2,1.1,2.9,4.0,1.6,Villanova,3.0,2016,2018,True
Keon Hill,1.7526,77.112,Guard,32.333333333333336,3.6666666666666665,11.8,0.9,3.0,0.306,0.5,1.6,0.312,0.4,1.4,0.306,0.3,0.5,0.627,1.3,0.2,0.0,2.6,0.1,0.5,0.6,1.1,Howard,3.0,2014,2016,False
Gavin Hoffmann,1.9558,92.5344,Guard,17.75,0.25,5.7,0.3,0.7,0.383,0.1,0.3,0.4,0.1,0.4,0.383,0.2,0.3,0.609,0.3,0.1,0.0,0.8,0.1,0.4,0.5,0.2,San Francisco,4.0,2012,2015,False
Aundra Williams,2.0828,113.4,Center,31.0,0.0,9.6,0.7,1.2,0.595,0.7,1.2,0.595,0.0,0.0,0.595,0.6,1.1,0.5429999999999999,0.0,0.2,0.3,2.0,0.8,1.2,2.0,0.1,Marshall,1.0,2011,2011,False
LePear Toles,1.9812,88.45200000000001,Guard,2.5,0.0,5.4,0.2,0.4,0.5,0.2,0.4,0.5,0.0,0.0,0.5,0.4,1.0,0.4,0.4,0.4,0.2,0.8,0.0,0.8,0.8,0.6,Akron,2.0,2019,2020,False
Ronnie White,2.0574,106.596,Forward,3.0,0.0,8.7,0.3,1.3,0.25,0.3,1.3,0.25,0.0,0.0,0.25,1.0,1.3,0.75,0.0,0.0,0.0,1.7,0.7,2.7,3.3,0.3,Arkansas State,1.0,2015,2015,False
Ike Nwamu,1.9558,92.988,Guard,26.0,11.4,21.7,3.1,7.3,0.425,1.8,3.7,0.476,1.4,3.6,0.425,2.1,2.9,0.721,1.2,0.6,0.3,9.7,0.6,2.1,2.6,1.5,Overall,5.0,2012,2016,False
Gavin Gilmore,2.032,99.792,Forward,25.0,14.333333333333334,14.5,1.2,3.0,0.415,1.2,3.0,0.417,0.0,0.0,0.415,0.7,1.1,0.607,0.4,0.3,0.3,3.2,1.1,1.4,2.5,1.1,Seattle,3.0,2010,2012,False
Evan Smotrycz,2.0574,106.596,Forward,25.4,14.4,21.6,2.5,6.2,0.408,1.3,2.9,0.445,1.2,3.3,0.408,1.2,1.6,0.75,1.1,0.6,0.3,7.5,1.1,3.1,4.3,1.2,Overall,5.0,2011,2015,False
Draymond Green,2.0066,104.328,Forward,36.25,16.5,25.0,3.7,8.0,0.467,3.1,6.3,0.496,0.6,1.7,0.467,2.3,3.4,0.687,2.9,1.2,0.8,10.5,2.0,5.6,7.6,1.9,Michigan State,4.0,2009,2012,True
Lorenzo Cugini,2.0066,102.06,Forward,31.75,19.5,24.7,3.1,6.6,0.465,1.7,3.3,0.519,1.4,3.3,0.465,0.7,0.9,0.7859999999999999,1.1,0.3,0.1,8.2,0.9,2.8,3.7,0.9,High Point,4.0,2013,2016,False
Jayson Snearl,1.9558,97.524,Forward,25.0,1.0,7.8,0.4,1.0,0.375,0.4,1.0,0.375,0.0,0.0,0.375,0.1,0.1,1.0,0.0,0.1,0.0,0.8,0.4,0.9,1.3,0.3,Florida A&M,1.0,2015,2015,False
Simeon Lepichev,2.0574,102.5136,Forward,24.5,10.5,17.9,1.6,3.6,0.446,1.4,2.8,0.504,0.2,0.7,0.446,0.5,0.8,0.575,0.5,0.3,0.5,3.8,1.4,2.6,4.0,1.0,Florida Atlantic,2.0,2018,2019,False
Benji Bell,1.9304,86.184,Guard,33.0,1.0,10.4,1.2,3.0,0.394,0.5,1.4,0.35600000000000004,0.7,1.6,0.394,0.8,1.4,0.556,0.9,0.3,0.0,3.8,0.2,0.8,1.0,0.7,Florida State,1.0,2016,2016,False
John Comeaux,1.8034,82.5552,Guard,28.0,12.0,17.6,1.9,4.4,0.44,1.5,3.0,0.498,0.4,1.3,0.44,1.6,2.3,0.687,1.8,1.4,0.1,5.9,0.6,1.5,2.1,1.1,Stephen F. Austin,3.0,2018,2020,False
Marquis Nelson,1.778,72.57600000000002,Guard,19.0,1.5,7.7,0.6,1.7,0.32299999999999995,0.3,0.8,0.313,0.3,0.9,0.32299999999999995,0.1,0.2,0.25,0.3,0.2,0.1,1.4,0.2,0.6,0.7,0.7,Nicholls State,2.0,2015,2016,False
Nick Dixon,1.8796,79.38,Guard,22.333333333333332,20.333333333333332,28.3,6.0,12.5,0.476,4.7,8.9,0.532,1.2,3.6,0.476,6.0,7.7,0.778,2.8,1.6,0.1,19.1,1.5,3.2,4.7,2.7,Texas-Rio Grande Valley,3.0,2016,2018,False
Tye Wilburn,1.8034,83.916,Guard,19.0,0.5,8.4,0.6,1.3,0.412,0.5,1.0,0.474,0.1,0.3,0.412,0.5,0.7,0.731,0.8,0.6,0.0,1.7,0.3,1.2,1.5,0.6,Wright State,2.0,2017,2018,False
De'Mon Brooks,2.0066,104.328,Forward,31.25,22.75,23.8,5.2,9.7,0.535,4.8,8.4,0.563,0.4,1.2,0.535,3.4,4.7,0.7290000000000001,0.9,0.8,0.6,14.2,2.2,3.9,6.1,1.9,Davidson,4.0,2011,2014,False
Khris Roy,1.8034,79.38,Guard,12.0,0.0,10.7,1.0,3.8,0.261,0.8,1.9,0.391,0.3,1.9,0.261,0.8,1.2,0.643,0.3,0.5,0.0,3.0,0.3,0.8,1.1,0.8,Houston Baptist,1.0,2010,2010,False
Hampus Ahlin,1.9812,97.524,Forward,10.0,1.0,7.1,0.5,1.9,0.263,0.2,0.7,0.28600000000000003,0.3,1.2,0.263,0.2,0.2,1.0,0.1,0.2,0.0,1.5,0.1,0.7,0.8,0.7,Tennessee State,1.0,2018,2018,False
Chad Adams,1.9812,86.184,Guard,32.0,3.75,11.3,1.1,2.3,0.468,0.8,1.6,0.486,0.3,0.7,0.468,0.6,0.9,0.735,0.5,0.4,0.1,3.1,0.5,1.4,1.9,0.5,New Mexico,4.0,2010,2013,False
Kevin Sims,1.778,76.6584,Guard,28.75,26.25,32.5,3.4,8.6,0.392,1.9,4.8,0.4,1.4,3.7,0.392,3.5,4.3,0.804,3.6,1.1,0.0,11.6,0.4,1.9,2.3,2.5,Tulane,4.0,2007,2010,False
Allyn Cooks,1.778,72.57600000000002,Guard,30.0,21.0,28.0,2.7,7.1,0.384,1.8,4.5,0.396,1.0,2.7,0.384,1.6,2.3,0.664,2.8,1.0,0.1,8.0,0.3,1.8,2.0,2.1,South Alabama,2.0,2010,2011,False
C.J. Neumann,2.0066,104.328,Forward,32.25,12.5,20.6,1.5,2.9,0.525,1.5,2.8,0.532,0.0,0.1,0.525,1.0,1.4,0.667,0.6,0.5,0.2,4.0,1.5,2.7,4.2,0.8,Wofford,4.0,2013,2016,False
Marshall Bjorklund,2.032,113.4,Forward,31.75,31.25,25.4,4.7,7.1,0.653,4.7,7.1,0.653,0.0,0.0,0.653,2.0,3.2,0.632,1.0,0.6,0.5,11.3,2.2,3.1,5.4,1.4,North Dakota State,4.0,2011,2014,False
Dejuan Goodwin,1.8796,80.2872,Guard,24.75,16.25,20.9,1.7,4.8,0.355,0.9,2.7,0.354,0.8,2.2,0.355,0.7,1.2,0.6,1.2,0.7,0.1,4.9,0.5,1.8,2.3,1.6,Marist,4.0,2008,2011,False
Avery Redmond,1.8288,83.916,Guard,14.0,0.0,1.9,0.1,0.1,0.5,0.1,0.1,0.5,0.0,0.0,0.5,0.4,0.6,0.625,0.1,0.1,0.0,0.5,0.0,0.1,0.1,0.2,North Texas,1.0,2011,2011,False
Muhammed Conteh,2.0066,107.9568,Forward,23.0,0.5,8.1,0.6,1.1,0.5,0.6,1.1,0.51,0.0,0.0,0.5,0.2,0.4,0.378,0.1,0.1,0.2,1.3,0.7,1.0,1.7,0.4,Western Michigan,4.0,2009,2012,False
Michael Craion,1.9558,97.524,Forward,23.0,21.666666666666668,29.3,4.5,8.4,0.539,4.5,8.1,0.5489999999999999,0.0,0.2,0.539,2.7,4.3,0.639,1.6,1.4,0.9,11.8,2.5,4.2,6.7,2.2,Oral Roberts,3.0,2010,2012,False
Shawn Stockton,1.8542,88.45200000000001,Guard,25.0,4.0,13.7,0.9,2.2,0.399,0.6,1.2,0.512,0.3,1.0,0.399,0.4,0.6,0.6559999999999999,0.9,0.4,0.0,2.5,0.2,1.1,1.2,0.8,Montana,4.0,2009,2012,False
Naofall Folahan,2.1082,97.524,Center,30.25,25.75,17.5,1.6,2.9,0.544,1.6,2.9,0.544,0.0,0.0,0.544,0.8,1.3,0.6559999999999999,0.2,0.1,1.9,4.0,1.6,2.2,3.8,0.8,Wagner,4.0,2011,2014,False
Evan Maxwell,2.0828,111.132,Center,30.5,15.0,14.1,2.5,4.0,0.627,2.5,4.0,0.627,0.0,0.0,0.627,1.3,2.0,0.624,0.3,0.2,0.2,6.2,1.1,1.9,3.0,1.4,Liberty,2.0,2015,2016,False
Richaun Holmes,2.032,111.132,Forward,31.666666666666668,21.0,26.5,4.2,7.7,0.5539999999999999,3.9,6.8,0.58,0.3,0.9,0.5539999999999999,2.7,3.8,0.6970000000000001,0.7,0.8,2.6,11.5,2.6,4.2,6.9,1.5,Bowling Green State,3.0,2013,2015,True
Shane Walker,2.0828,100.6992,Forward,23.0,17.6,24.0,2.5,6.4,0.401,2.0,4.7,0.418,0.6,1.7,0.401,2.0,2.6,0.754,1.0,0.6,1.2,7.7,1.6,3.9,5.5,1.8,Overall,5.0,2008,2012,False
Andre Cornelius,1.778,78.9264,Guard,30.25,20.5,24.0,2.7,6.4,0.412,1.3,2.8,0.451,1.4,3.6,0.412,1.2,1.6,0.7190000000000001,1.5,0.8,0.0,7.8,0.4,1.8,2.2,1.6,George Mason,4.0,2009,2012,False
JC Younger,1.9304,90.72,Guard,30.25,13.75,25.0,2.9,7.2,0.397,0.9,2.3,0.405,2.0,5.0,0.397,0.9,1.2,0.7829999999999999,0.8,0.4,0.0,8.6,0.4,2.3,2.7,1.1,Presbyterian,4.0,2017,2020,False
Devine Eke,2.032,92.988,Forward,24.4,7.8,16.9,2.3,3.6,0.619,2.2,3.5,0.629,0.0,0.1,0.619,0.9,2.7,0.345,0.6,0.6,0.9,5.5,1.6,2.9,4.6,0.8,Overall,5.0,2016,2020,False
Ramon Galloway,1.905,81.648,Guard,31.5,17.5,28.3,4.3,10.4,0.411,2.3,5.4,0.435,1.9,5.0,0.411,2.1,2.7,0.768,2.6,1.3,0.3,12.6,0.6,3.0,3.6,2.5,Overall,4.0,2010,2013,False
Bryson Scott,1.8542,93.4416,Guard,24.6,13.6,22.1,4.3,9.7,0.444,3.4,6.8,0.5,0.9,2.9,0.444,3.2,4.2,0.763,1.9,1.4,0.1,12.8,0.6,2.9,3.5,2.0,Overall,5.0,2014,2018,False
Ricardo Glenn,2.032,111.5856,Forward,31.75,28.5,24.0,3.7,6.8,0.555,3.7,6.7,0.56,0.0,0.1,0.555,2.4,3.8,0.62,1.6,0.7,0.3,9.9,3.3,4.0,7.3,1.7,USC Upstate,4.0,2011,2014,False
Joel Lindberg,1.8796,86.184,Guard,28.0,1.0,15.8,0.6,1.4,0.462,0.5,1.0,0.5,0.1,0.4,0.462,0.5,0.5,1.0,1.4,0.3,0.1,2.0,0.1,0.9,1.0,0.6,North Dakota State,1.0,2012,2012,False
Richard Clark,2.0574,97.524,Center,17.666666666666668,0.0,6.0,0.5,1.6,0.341,0.3,0.7,0.378,0.3,0.9,0.341,0.2,0.3,0.643,0.1,0.1,0.2,1.5,0.2,0.6,0.8,0.2,St. Francis (NY),3.0,2009,2011,False
Treg Setty,2.032,87.9984,Forward,26.2,9.4,18.5,2.3,5.0,0.45,1.9,3.7,0.504,0.4,1.3,0.45,1.3,1.9,0.669,0.8,0.6,0.2,6.2,1.0,2.3,3.3,1.3,Overall,5.0,2012,2016,False
Elijah Brown,1.9304,86.184,Guard,25.8,18.6,28.6,4.5,11.4,0.398,2.4,5.2,0.453,2.2,6.1,0.398,4.0,4.7,0.8540000000000001,2.5,0.9,0.1,15.3,0.5,3.6,4.1,2.4,Overall,5.0,2014,2018,False
Nick Martineau,1.8288,77.112,Guard,12.8,0.0,4.5,0.2,0.8,0.306,0.1,0.4,0.29600000000000004,0.1,0.3,0.306,0.1,0.2,0.7,0.5,0.2,0.0,0.7,0.0,0.4,0.4,0.3,BYU,5.0,2008,2012,False
